InvoiceDate,CustomerID,OrderTotal
2011-10-13,12613,1881.86
2011-10-13,16793,243.84
2011-10-13,13668,188.94
2011-10-13,13719,250.49
2011-10-13,16775,208.43
2011-10-13,15271,79.5
2011-10-13,17841,437.43
2011-10-13,13911,143.28
2011-10-13,16682,106.92
2011-10-13,16570,709.63
2011-10-13,16570,31.8
2011-10-13,18160,319.51
2011-10-13,18130,313.86
2011-10-13,17614,390.07
2011-10-13,14976,209.4
2011-10-13,13858,216.17
2011-10-13,14555,126.2
2011-10-13,14976,6.5
2011-10-13,14976,15
2011-10-13,16224,429.42
2011-10-14,16239,66.3
2011-10-14,16950,400.15
2011-10-14,18228,359.51
2011-10-14,16566,38.4
2011-10-14,14856,1003.27
2011-10-14,16394,313.48
2011-10-14,14156,406.84
2011-10-14,14567,729.6
2011-10-14,14606,115.27
2011-10-14,16168,119.9
2011-10-14,14089,161.0
2011-10-14,15482,40
2011-10-14,15498,1135.89
2011-10-14,15498,70.8
2011-10-14,13115,15.6
2011-10-14,14796,600.11
2011-10-14,15478,826.83
2011-10-14,13047,550.58
2011-10-14,12380,450.86
2011-10-14,12783,642.01
2011-10-14,13213,556.7
2011-10-14,17771,130.01
2011-10-14,17404,15
2011-10-14,13050,308.6
2011-10-14,15484,394.16
2011-10-14,16413,262.2
2011-10-14,17949,108
2011-10-14,14060,294.78
2011-10-14,14937,649.92
2011-10-14,14937,212.4
2011-10-14,17677,1157.08
2011-10-14,17677,59.7
2011-10-14,15620,678.17
2011-10-14,12856,603.44
2011-10-14,13995,306.03
2011-10-14,14390,879.8
2011-10-14,13810,653.5
2011-10-14,16081,214.98
2011-10-14,17451,470.55
2011-10-14,17451,18.72
2011-10-14,15601,781.14
2011-10-14,16416,333.89
2011-10-14,13810,599.5
2011-10-14,13136,459.53
2011-10-14,14397,179.86
2011-10-14,13006,81.57
2011-10-14,12477,1288.78
2011-10-14,15132,106.2
2011-10-14,15453,189.86
2011-10-14,13717,301.54
2011-10-14,15856,992.0
2011-10-14,17986,20.8
2011-10-14,15856,47.04
2011-10-14,15078,423.42
2011-10-14,15078,30.6
2011-10-14,15078,25.2
2011-10-14,14290,250.52
2011-10-14,12744,999.26
2011-10-14,12562,513.6
2011-10-14,14592,145.21
2011-10-14,17809,1835.6
2011-10-14,14595,1091.29
2011-10-14,17180,231.17
2011-10-14,16839,350.22
2011-10-14,17750,142.04
2011-10-14,15826,878.46
2011-10-14,15826,55.85
2011-10-14,17892,91.8
2011-10-14,12454,3528.34
2011-10-14,17837,130.25
2011-10-16,12901,306
2011-10-16,16206,127.2
2011-10-16,12901,306
2011-10-16,14910,214.41
2011-10-16,16674,197.41
2011-10-16,17769,437.86
2011-10-16,17811,146.7
2011-10-16,15351,269.96
2011-10-16,16243,214.95
2011-10-16,12940,552.27
2011-10-16,15440,146.02
2011-10-16,13878,1281.53
2011-10-16,13034,476.91
2011-10-16,16934,809.98
2011-10-16,15994,427.07
2011-10-16,14702,360.41
2011-10-16,16934,140.95
2011-10-16,14780,114.88
2011-10-16,16466,359.42
2011-10-16,18122,442.88
2011-10-16,14088,8132.31
2011-10-16,15545,157.39
2011-10-16,16533,610.89
2011-10-16,14562,405.02
2011-10-16,14547,490.2
2011-10-16,16052,362.06
2011-10-16,15113,2242.69
2011-10-16,17183,739.37
2011-10-16,13610,237.43
2011-10-16,15311,273.99
2011-10-16,13956,189.65
2011-10-16,16987,369.27
2011-10-16,14741,303.43
2011-10-16,13760,151.7
2011-10-16,16987,12.75
2011-10-17,15769,2327
2011-10-17,13798,358
2011-10-17,14262,214.45
2011-10-17,15218,303.3
2011-10-17,12989,482.4
2011-10-17,13875,361.99
2011-10-17,12526,519.28
2011-10-17,16701,720.56
2011-10-17,14443,428.68
2011-10-17,12475,723.38
2011-10-17,13685,5.93
2011-10-17,13394,371.73
2011-10-17,17402,151.5
2011-10-17,12474,572.23
2011-10-17,14156,728.24
2011-10-17,14156,894.64
2011-10-17,16542,119.62
2011-10-17,17377,358.68
2011-10-17,17404,5296.96
2011-10-17,13534,451.6
2011-10-17,13534,383.55
2011-10-17,12783,283.02
2011-10-17,12783,339.02
2011-10-17,12473,1697.98
2011-10-17,18042,165.05
2011-10-17,16563,1077.74
2011-10-17,17201,342.63
2011-10-17,14911,292.0
2011-10-17,17520,546.81
2011-10-17,13871,45.0
2011-10-17,13871,357.68
2011-10-17,13750,330.63
2011-10-17,15012,231.98
2011-10-17,14911,964.22
2011-10-17,17527,151.15
2011-10-17,17858,469.55
2011-10-17,17734,160.42
2011-10-17,13923,351.13
2011-10-17,16412,151.83
2011-10-17,14911,690.34
2011-10-17,15179,188.55
2011-10-17,17205,384.08
2011-10-17,17534,223.36
2011-10-17,15335,173.97
2011-10-17,13090,331.9
2011-10-17,13881,791
2011-10-17,16737,417.6
2011-10-17,13015,1583.24
2011-10-17,13069,110.53
2011-10-17,14211,546.23
2011-10-17,16076,127.5
2011-10-17,13069,14.56
2011-10-17,15066,893.59
2011-10-17,17206,204.24
2011-10-17,14096,4050.61
2011-10-17,17049,1283.96
2011-10-17,17785,131.94
2011-10-17,18179,469.43
2011-10-17,12463,358.99
2011-10-17,14911,1761.24
2011-10-17,14911,118.44
2011-10-17,16729,493.05
2011-10-17,12963,105.22
2011-10-17,16932,161.94
2011-10-17,16363,109.36
2011-10-17,16463,491.28
2011-10-17,14805,144.65
2011-10-17,14830,197.13
2011-10-17,16389,303.36
2011-10-17,15033,344.38
2011-10-17,13546,230.12
2011-10-17,12794,543.41
2011-10-17,17612,365.51
2011-10-17,13265,305.36
2011-10-17,14841,540.4
2011-10-17,17841,413.99
2011-10-17,14422,1232.95
2011-10-17,16133,301.08
2011-10-17,17244,954.9
2011-10-17,15355,126.25
2011-10-17,13110,204.7
2011-10-17,18241,131.18
2011-10-17,15598,240.68
2011-10-17,17757,225.6
2011-10-17,17920,251.88
2011-10-18,17679,348.91
2011-10-18,15505,880.58
2011-10-18,13536,369.74
2011-10-18,13892,176.04
2011-10-18,15637,223.36
2011-10-18,16848,281.42
2011-10-18,17317,534.24
2011-10-18,16458,183.9
2011-10-18,12662,521.62
2011-10-18,15678,352.7
2011-10-18,17730,346.08
2011-10-18,14911,808.15
2011-10-18,14897,400.92
2011-10-18,14015,917.34
2011-10-18,14156,704.02
2011-10-18,16249,359.3
2011-10-18,16019,417.29
2011-10-18,12720,163.1
2011-10-18,13594,396.97
2011-10-18,15971,708
2011-10-18,15971,701.0
2011-10-18,17073,325.53
2011-10-18,13953,500
2011-10-18,14798,76.34
2011-10-18,15311,131.4
2011-10-18,13362,756.11
2011-10-18,13509,176.6
2011-10-18,15327,208.75
2011-10-18,17203,1283.27
2011-10-18,17135,205.06
2011-10-18,17203,17.65
2011-10-18,14298,5355.68
2011-10-18,18118,137.53
2011-10-18,14688,283.33
2011-10-18,16393,354.36
2011-10-18,13835,205.57
2011-10-18,12621,630.55
2011-10-18,16191,539.18
2011-10-18,14861,125.79
2011-10-18,17262,298
2011-10-18,17090,302.4
2011-10-18,12540,1019.47
2011-10-18,16422,722.76
2011-10-18,14554,351.83
2011-10-18,16515,376.78
2011-10-18,17758,650.76
2011-10-18,12611,1193.32
2011-10-18,16940,1181.52
2011-10-18,13880,322.1
2011-10-18,13991,199.96
2011-10-18,13700,305.76
2011-10-18,16910,268.77
2011-10-18,13637,125.65
2011-10-18,14159,178.97
2011-10-18,16734,344.35
2011-10-18,14179,551.68
2011-10-18,15140,301.4
2011-10-18,16730,262.17
2011-10-18,12863,521.2
2011-10-18,14191,329.97
2011-10-18,13860,184.64
2011-10-18,13860,27.29
2011-10-18,14776,330.24
2011-10-18,13308,284.68
2011-10-18,15604,216.39
2011-10-18,12759,448.92
2011-10-18,13805,424.36
2011-10-18,14639,948.16
2011-10-18,14639,47.1
2011-10-18,12360,1043.78
2011-10-18,15144,206.6
2011-10-18,12955,269.76
2011-10-18,16463,308.74
2011-10-18,13032,513.88
2011-10-18,14056,611.98
2011-10-18,17576,317.0
2011-10-18,14381,202.68
2011-10-19,12572,532.74
2011-10-19,13491,127.37
2011-10-19,16191,927.4
2011-10-19,16123,307.78
2011-10-19,12500,617.04
2011-10-19,16851,111.09
2011-10-19,16298,239.24
2011-10-19,16187,312.89
2011-10-19,17148,124.88
2011-10-19,14229,785.07
2011-10-19,17549,28.2
2011-10-19,14367,764.74
2011-10-19,13089,311.76
2011-10-19,12500,3
2011-10-19,17973,337.04
2011-10-19,15610,112.46
2011-10-19,12971,47.62
2011-10-19,15853,110.8
2011-10-19,14434,169.2
2011-10-19,14911,1588.75
2011-10-19,17043,768.85
2011-10-19,13849,944.37
2011-10-19,18077,212.72
2011-10-19,17934,65.8
2011-10-19,12744,6068.06
2011-10-19,12748,318.3
2011-10-19,16621,204.07
2011-10-19,15039,127.4
2011-10-19,12472,1376.43
2011-10-19,16440,1103.36
2011-10-19,16131,1177.64
2011-10-19,16131,50.4
2011-10-19,16979,343.94
2011-10-19,18019,38.45
2011-10-19,16470,223.26
2011-10-19,14107,241.29
2011-10-19,13590,552.4
2011-10-19,17625,384.42
2011-10-19,16684,684.2
2011-10-19,16684,449.28
2011-10-19,17101,669.15
2011-10-19,16869,304.72
2011-10-19,17841,535.75
2011-10-19,15220,494.91
2011-10-19,13576,283.89
2011-10-19,12841,191.12
2011-10-19,14698,498.04
2011-10-19,12596,348.32
2011-10-19,14273,109.92
2011-10-19,14306,390.38
2011-10-19,15468,447.61
2011-10-19,15468,19.9
2011-10-19,12731,2503.74
2011-10-19,14704,615.07
2011-10-19,16826,341.7
2011-10-19,13089,431.2
2011-10-19,17824,298.4
2011-10-19,13247,85.8
2011-10-19,16885,127.1
2011-10-19,13263,15
2011-10-19,12757,149.75
2011-10-19,15754,155.15
2011-10-19,12522,89.4
2011-10-19,12370,739.28
2011-10-19,14297,14.85
2011-10-19,15803,415.82
2011-10-19,15006,502.09
2011-10-19,17562,103.8
2011-10-19,17512,581.41
2011-10-19,18210,1258.37
2011-10-19,14776,330.24
2011-10-19,14776,15.6
2011-10-19,13078,318.8
2011-10-19,17350,156.24
2011-10-19,14799,157.7
2011-10-19,12685,289.22
2011-10-19,16722,450.37
2011-10-20,13199,76.32
2011-10-20,16170,324.39
2011-10-20,13890,103.85
2011-10-20,15814,599.42
2011-10-20,14911,2856.14
2011-10-20,13669,170.4
2011-10-20,16260,1035.45
2011-10-20,15301,603.76
2011-10-20,14261,219.7
2011-10-20,17434,327.93
2011-10-20,14638,443.6
2011-10-20,13755,297.85
2011-10-20,17354,1393.06
2011-10-20,17238,286.28
2011-10-20,17007,314.49
2011-10-20,15664,386.43
2011-10-20,17764,556.85
2011-10-20,14631,376.9
2011-10-20,17651,333.01
2011-10-20,13245,430.5
2011-10-20,15296,1073.37
2011-10-20,14923,749.1
2011-10-20,14866,294.72
2011-10-20,14214,55.42
2011-10-20,14447,247.94
2011-10-20,14447,23.5
2011-10-20,14646,20277.92
2011-10-20,18149,62.4
2011-10-20,17365,877.71
2011-10-20,14527,181.95
2011-10-20,16474,339.1
2011-10-20,14477,441.2
2011-10-20,17243,414.21
2011-10-20,17346,224.37
2011-10-20,14646,4311.48
2011-10-20,14646,1244.16
2011-10-20,14495,83.2
2011-10-20,12642,291.96
2011-10-20,17346,252.14
2011-10-20,17402,35
2011-10-20,16593,74.53
2011-10-20,18252,456.77
2011-10-20,12569,85.68
2011-10-20,12474,740.41
2011-10-20,16177,331.95
2011-10-20,14606,112.24
2011-10-20,15159,39.9
2011-10-20,12556,290.81
2011-10-20,15159,3091.98
2011-10-20,16099,139.8
2011-10-20,13159,303.7
2011-10-20,14911,765.21
2011-10-20,15587,111.96
2011-10-20,13366,56.16
2011-10-20,13263,178.32
2011-10-20,16284,399.4
2011-10-20,16846,214.32
2011-10-20,13761,578.94
2011-10-20,15807,251.8
2011-10-20,15807,16.5
2011-10-20,14484,321.92
2011-10-20,16592,25.2
2011-10-20,16592,203.96
2011-10-20,17672,2000.33
2011-10-20,14427,41.6
2011-10-20,13897,311.16
2011-10-20,12683,1056.9
2011-10-20,14585,157.05
2011-10-20,15565,84.36
2011-10-20,13573,262.63
2011-10-20,15129,650.67
2011-10-20,17125,259.35
2011-10-20,15121,162.57
2011-10-20,17420,207.32
2011-10-20,15511,119.25
2011-10-20,16813,244.55
2011-10-20,15117,526.3
2011-10-20,16705,143.4
2011-10-20,16705,302.58
2011-10-20,17571,937.31
2011-10-20,15469,234.25
2011-10-20,15187,306
2011-10-20,15058,200.83
2011-10-20,15836,137.37
2011-10-20,15814,521.53
2011-10-20,17092,788.11
2011-10-21,15969,222.4
2011-10-21,14646,2314.48
2011-10-21,14156,773.94
2011-10-21,16156,284.98
2011-10-21,16313,167.62
2011-10-21,14911,906.09
2011-10-21,15782,526.0
2011-10-21,17528,547.34
2011-10-21,13460,107.46
2011-10-21,13917,206.66
2011-10-21,13725,114.86
2011-10-21,12407,300.76
2011-10-21,12500,1096.65
2011-10-21,18241,54.6
2011-10-21,13588,425.38
2011-10-21,16153,800.69
2011-10-21,12403,427.7
2011-10-21,16497,1414.99
2011-10-21,14967,463.8
2011-10-21,15286,240.55
2011-10-21,17377,112.18
2011-10-21,18118,312.79
2011-10-21,15061,3648.6
2011-10-21,17832,155.37
2011-10-21,14562,211.78
2011-10-21,18102,7398.54
2011-10-21,18102,89.28
2011-10-21,17068,307.32
2011-10-21,18102,22206
2011-10-21,13755,124.8
2011-10-21,13429,196.68
2011-10-21,13918,1014.64
2011-10-21,15358,402.58
2011-10-21,16918,37.8
2011-10-21,12646,731.69
2011-10-21,16015,300.77
2011-10-21,15311,97.25
2011-10-21,16311,401.55
2011-10-21,17463,452.46
2011-10-21,17800,155.11
2011-10-21,17086,229.41
2011-10-21,17940,192
2011-10-21,16558,1256.69
2011-10-21,13157,868.02
2011-10-21,15051,768.19
2011-10-21,14329,1161.36
2011-10-21,15740,154.88
2011-10-21,13974,413.59
2011-10-21,16293,303.58
2011-10-21,14646,930.12
2011-10-21,16293,65.75
2011-10-21,16293,82.5
2011-10-21,14646,81.02
2011-10-21,15152,310.22
2011-10-21,15819,319.98
2011-10-21,13709,1097.24
2011-10-21,12712,250.4
2011-10-21,15677,657.23
2011-10-21,17361,224.28
2011-10-21,14233,503.62
2011-10-21,13171,132.54
2011-10-21,14031,660.5
2011-10-23,16768,191.6
2011-10-23,16326,211.1
2011-10-23,16066,176.7
2011-10-23,16007,216.75
2011-10-23,17211,419.33
2011-10-23,17634,147.86
2011-10-23,15000,490.52
2011-10-23,16744,280.2
2011-10-23,14698,119.73
2011-10-23,16434,196.93
2011-10-23,15584,288.37
2011-10-23,17377,204.07
2011-10-23,13782,111.5
2011-10-23,14800,391.86
2011-10-23,16931,300.28
2011-10-23,16017,211.88
2011-10-23,12748,50
2011-10-23,13471,941.67
2011-10-23,16686,583.12
2011-10-23,13598,180.17
2011-10-23,15953,161.81
2011-10-23,14071,167.95
2011-10-23,18005,139.97
2011-10-23,16794,111.81
2011-10-23,15427,371.03
2011-10-23,18109,314.6
2011-10-23,17131,445.92
2011-10-23,17131,46.75
2011-10-23,17841,511.05
2011-10-23,16905,1205.81
2011-10-23,12748,54.51
2011-10-23,14432,718.78
2011-10-23,12748,20.08
2011-10-23,14035,290.44
2011-10-23,15022,353.23
2011-10-23,14731,129.0
2011-10-23,17111,248.61
2011-10-23,14504,130.55
2011-10-23,17836,110.21
2011-10-23,14629,604.83
2011-10-23,15436,370.27
2011-10-23,14704,118.31
2011-10-24,16325,178.22
2011-10-24,15592,388.58
2011-10-24,13138,143.8
2011-10-24,14312,564.4
2011-10-24,14607,2949.28
2011-10-24,14607,1044
2011-10-24,14607,2199.12
2011-10-24,15277,255.9
2011-10-24,13104,180.0
2011-10-24,14019,621.08
2011-10-24,16426,244.45
2011-10-24,16491,731.5
2011-10-24,17186,72
2011-10-24,13704,219.33
2011-10-24,14493,399.5
2011-10-24,13523,616.8
2011-10-24,14607,1434
2011-10-24,15380,300.4
2011-10-24,14607,765.12
2011-10-24,14607,967.68
2011-10-24,14607,1048
2011-10-24,14607,1116
2011-10-24,15482,360
2011-10-24,15516,47.4
2011-10-24,15516,6.36
2011-10-24,16814,130.65
2011-10-24,15215,381.0
2011-10-24,15215,53.9
2011-10-24,16019,416.7
2011-10-24,14764,278.3
2011-10-24,15628,321.5
2011-10-24,16742,464.9
2011-10-24,12546,401.3
2011-10-24,14145,891
2011-10-24,17811,402.75
2011-10-24,12921,792.76
2011-10-24,12921,354.98
2011-10-24,12921,180.33
2011-10-24,13808,156.1
2011-10-24,12594,722.4
2011-10-24,15142,498.74
2011-10-24,14911,646.02
2011-10-24,17001,430.8
2011-10-24,17344,160.57
2011-10-24,18240,422.58
2011-10-24,17081,111.9
2011-10-24,14474,547.66
2011-10-24,14997,112.52
2011-10-24,14139,415.82
2011-10-24,17423,248.99
2011-10-24,15271,364.14
2011-10-24,16444,113.27
2011-10-24,17220,283.76
2011-10-24,15801,56.75
2011-10-24,14467,180.27
2011-10-24,15786,1687.46
2011-10-24,15786,83.9
2011-10-24,17004,406.54
2011-10-24,14895,454.2
2011-10-24,15806,262.7
2011-10-24,16728,504.67
2011-10-24,15068,313.4
2011-10-24,16353,237.6
2011-10-24,15046,216.29
2011-10-24,13165,666.84
2011-10-24,15844,130.74
2011-10-24,13176,492.84
2011-10-24,17315,138.01
2011-10-24,17272,698.39
2011-10-24,16023,219.12
2011-10-24,17450,1896.72
2011-10-24,14096,3472.42
2011-10-24,17317,38.16
2011-10-25,14286,642.77
2011-10-25,12476,448.88
2011-10-25,12476,648.28
2011-10-25,13652,456.84
2011-10-25,13481,443.23
2011-10-25,12928,334.0
2011-10-25,16762,573.45
2011-10-25,13050,306.17
2011-10-25,12398,1635.66
2011-10-25,14001,733.94
2011-10-25,17870,200.55
2011-10-25,16186,231.4
2011-10-25,15345,393.54
2011-10-25,18147,80.46
2011-10-25,18272,604.25
2011-10-25,15506,305.06
2011-10-25,17350,734.85
2011-10-25,15805,1062.43
2011-10-25,15861,563.74
2011-10-25,15805,45.48
2011-10-25,16708,656.63
2011-10-25,14607,432
2011-10-25,15615,381.1
2011-10-25,17690,307.19
2011-10-25,14527,232.71
2011-10-25,17193,760.74
2011-10-25,15443,622.69
2011-10-25,12748,60.44
2011-10-25,16401,306.3
2011-10-25,15134,166.92
2011-10-25,15963,280.04
2011-10-25,18045,189.4
2011-10-25,16549,479.4
2011-10-25,13685,594.36
2011-10-25,13340,909.26
2011-10-25,13340,597.68
2011-10-25,13309,293.77
2011-10-25,14173,129.77
2011-10-25,17917,110.82
2011-10-25,16258,1462.45
2011-10-25,17596,182.02
2011-10-25,13182,121.18
2011-10-25,17024,39.6
2011-10-25,13510,551.89
2011-10-25,17928,134.28
2011-10-25,15158,401.4
2011-10-25,13028,355.94
2011-10-25,12610,435.09
2011-10-25,17857,3640
2011-10-25,16110,643.55
2011-10-25,15656,184.87
2011-10-25,13871,855.17
2011-10-25,13978,158.99
2011-10-25,16201,479.03
2011-10-25,16056,664.85
2011-10-25,18079,964.99
2011-10-25,18079,480.8
2011-10-25,13694,1632.63
2011-10-25,15630,789.49
2011-10-25,13384,298.26
2011-10-25,14234,82.56
2011-10-25,14341,797.2
2011-10-25,14341,245.56
2011-10-25,14482,613.98
2011-10-25,14085,260.79
2011-10-25,14085,29.75
2011-10-25,13263,203.44
2011-10-25,17449,391.0
2011-10-25,17449,206.62
2011-10-25,15856,292.25
2011-10-25,13601,320.12
2011-10-25,15482,360
2011-10-26,16225,142.68
2011-10-26,15240,324.02
2011-10-26,12812,229.64
2011-10-26,15110,303.85
2011-10-26,16013,2251.2
2011-10-26,16013,1603.06
2011-10-26,17865,702.86
2011-10-26,17865,177.64
2011-10-26,14051,959.7
2011-10-26,12371,360
2011-10-26,16173,262.57
2011-10-26,17511,1820.89
2011-10-26,17511,78.72
2011-10-26,16966,3.25
2011-10-26,13126,344.22
2011-10-26,15516,8.67
2011-10-26,13644,446.73
2011-10-26,16071,326.24
2011-10-26,15089,146.65
2011-10-26,16208,166.67
2011-10-26,16454,1
2011-10-26,12748,30.82
2011-10-26,12748,64.32
2011-10-26,17428,615.4
2011-10-26,15568,194.21
2011-10-26,14754,409.78
2011-10-26,14539,72.13
2011-10-26,14315,930.98
2011-10-26,16013,864
2011-10-26,14550,340.79
2011-10-26,14606,115.15
2011-10-26,16188,226.83
2011-10-26,16013,476.1
2011-10-26,12879,65.52
2011-10-26,17712,522.91
2011-10-26,14096,367.74
2011-10-26,18118,106.14
2011-10-26,16701,128.88
2011-10-26,13571,136.63
2011-10-26,16418,306.91
2011-10-26,17470,308.6
2011-10-26,14102,421.1
2011-10-26,16750,114.74
2011-10-26,17841,219.66
2011-10-26,17841,185.11
2011-10-26,15005,184.01
2011-10-26,14598,221.97
2011-10-26,17564,124.34
2011-10-26,12798,1718.4
2011-10-26,13408,309.76
2011-10-26,13408,327.98
2011-10-26,15320,267.13
2011-10-26,12820,343.76
2011-10-26,13408,397.02
2011-10-26,17706,20.04
2011-10-26,17109,109.17
2011-10-26,17706,244.38
2011-10-26,16029,431.6
2011-10-26,13408,118.44
2011-10-26,16415,210.35
2011-10-26,12748,907
2011-10-26,18226,492.5
2011-10-26,13924,309.9
2011-10-26,15311,423.81
2011-10-26,12448,449.45
2011-10-26,12362,786.95
2011-10-26,13694,605.52
2011-10-26,12748,185.35
2011-10-26,17017,326.04
2011-10-26,18059,95.78
2011-10-26,12569,52
2011-10-26,12569,67.74
2011-10-26,12456,915.64
2011-10-26,13435,558.6
2011-10-26,13107,124.2
2011-10-26,16332,132.67
2011-10-26,14866,679.56
2011-10-26,17974,135.55
2011-10-26,17175,311.06
2011-10-26,14690,154.99
2011-10-26,17557,150.8
2011-10-26,12827,217.75
2011-10-26,15835,278.58
2011-10-26,15821,316.78
2011-10-26,15990,390.74
2011-10-26,16345,575.41
2011-10-26,16915,129.61
2011-10-26,15993,863.89
2011-10-26,12948,127.68
2011-10-26,14379,237.12
2011-10-26,15993,421.59
2011-10-26,17895,98.0
2011-10-27,15948,644.24
2011-10-27,13416,437.5
2011-10-27,12523,228.22
2011-10-27,15659,306.45
2011-10-27,14623,118.2
2011-10-27,16626,13.2
2011-10-27,17613,371.87
2011-10-27,17613,109.25
2011-10-27,15791,389.45
2011-10-27,13458,495.86
2011-10-27,12610,160
2011-10-27,14189,467.5
2011-10-27,13988,500.21
2011-10-27,18154,220.49
2011-10-27,12630,701.79
2011-10-27,13363,603.82
2011-10-27,12681,490.19
2011-10-27,18276,335.86
2011-10-27,12681,121.92
2011-10-27,17684,239.41
2011-10-27,17878,379.45
2011-10-27,14560,53.64
2011-10-27,14560,95.23
2011-10-27,14752,389.64
2011-10-27,12841,122.62
2011-10-27,14646,4534.22
2011-10-27,14646,4992
2011-10-27,14646,469
2011-10-27,17414,180
2011-10-27,16232,265.84
2011-10-27,16009,388.76
2011-10-27,12901,1146.96
2011-10-27,15145,312.34
2011-10-27,14842,923.17
2011-10-27,16011,245.3
2011-10-27,13882,490.55
2011-10-27,17459,356.91
2011-10-27,18225,533.18
2011-10-27,16847,193.44
2011-10-27,14971,616.36
2011-10-27,18211,130.67
2011-10-27,14099,217.27
2011-10-27,12433,1498.66
2011-10-27,12437,263.46
2011-10-27,17545,344.14
2011-10-27,16026,236.09
2011-10-27,17545,122.68
2011-10-27,18077,158.15
2011-10-27,13263,135.3
2011-10-27,16265,595.08
2011-10-27,17545,179.14
2011-10-27,13488,878.98
2011-10-27,12536,4161.06
2011-10-27,12839,387.8
2011-10-27,12536,4161.06
2011-10-27,17173,281.1
2011-10-27,13735,991.56
2011-10-27,14441,709.79
2011-10-27,18283,114.65
2011-10-27,15707,282.63
2011-10-27,14239,161.46
2011-10-27,14004,813.15
2011-10-27,17528,389.96
2011-10-27,13266,382.34
2011-10-27,16513,108.45
2011-10-27,17652,353.39
2011-10-27,12626,216.96
2011-10-27,12430,256.4
2011-10-27,15144,729.46
2011-10-27,17677,532.42
2011-10-27,17677,128.88
2011-10-27,16416,344.83
2011-10-27,18261,99.44
2011-10-27,14525,409.44
2011-10-27,16688,647.77
2011-10-27,15498,377.76
2011-10-27,15498,20.8
2011-10-27,14357,225.77
2011-10-27,13654,893.46
2011-10-27,13654,99.6
2011-10-27,16855,151.2
2011-10-27,15738,335.55
2011-10-27,13538,290.1
2011-10-27,13147,118.8
2011-10-27,13969,1204.36
2011-10-27,15622,381.95
2011-10-27,15189,393.6
2011-10-27,15288,300.16
2011-10-27,12952,74.65
2011-10-27,12952,283.87
2011-10-27,12709,268.68
2011-10-27,15023,695.03
2011-10-27,14716,141.12
2011-10-27,15955,416.46
2011-10-27,16680,183.7
2011-10-27,18035,439.06
2011-10-27,13098,951.48
2011-10-27,18035,51.78
2011-10-27,18219,460.27
2011-10-27,16422,401.1
2011-10-27,16438,148.72
2011-10-27,15014,142.44
2011-10-27,17602,1090.93
2011-10-27,17530,227.08
2011-10-28,12678,8895.76
2011-10-28,13632,854.53
2011-10-28,16656,756.72
2011-10-28,17669,212
2011-10-28,14738,229.99
2011-10-28,16648,290.66
2011-10-28,14359,302.09
2011-10-28,17736,39.95
2011-10-28,15611,244.5
2011-10-28,16843,377.65
2011-10-28,13993,373.65
2011-10-28,16164,245.36
2011-10-28,13089,706.36
2011-10-28,18287,70.68
2011-10-28,13798,320.42
2011-10-28,14218,169.48
2011-10-28,12362,499.16
2011-10-28,15096,219.39
2011-10-28,14412,307.58
2011-10-28,13199,1826.88
2011-10-28,14232,474.74
2011-10-28,15028,307.71
2011-10-28,14110,520.44
2011-10-28,17730,417.36
2011-10-28,12432,978.06
2011-10-28,15028,18.75
2011-10-28,12432,64.6
2011-10-28,13199,85.92
2011-10-28,15267,60
2011-10-28,17841,403.25
2011-10-28,14498,675.53
2011-10-28,17949,1434.24
2011-10-28,16851,128.37
2011-10-28,13694,3304.03
2011-10-28,14415,610.36
2011-10-28,16150,304.49
2011-10-28,15290,1510.36
2011-10-28,16764,249.78
2011-10-28,17418,296.07
2011-10-28,13102,366.12
2011-10-28,12678,52.2
2011-10-28,15311,284.09
2011-10-28,13985,544.1
2011-10-28,14606,112.47
2011-10-28,16102,449.3
2011-10-28,16107,496.8
2011-10-28,14221,343.91
2011-10-28,12895,105.0
2011-10-28,18030,121.1
2011-10-28,13812,120.38
2011-10-28,17611,118.9
2011-10-28,14194,827.07
2011-10-28,14194,315.78
2011-10-28,12705,968.45
2011-10-28,16554,522.99
2011-10-28,14416,361.0
2011-10-28,14397,134.28
2011-10-28,14440,181.7
2011-10-28,16049,508.77
2011-10-28,17837,499.83
2011-10-28,17272,40.8
2011-10-28,14071,265.71
2011-10-28,16987,381.65
2011-10-28,17839,338.8
2011-10-28,12657,42.5
2011-10-30,17651,300.41
2011-10-30,15513,2520.28
2011-10-30,15769,179
2011-10-30,15708,663.81
2011-10-30,16235,192.02
2011-10-30,15370,313.8
2011-10-30,15298,463.82
2011-10-30,15298,12.48
2011-10-30,16601,244.8
2011-10-30,14810,218.55
2011-10-30,16923,529.91
2011-10-30,15860,102.01
2011-10-30,15059,150.21
2011-10-30,12483,454.2
2011-10-30,12912,318.06
2011-10-30,15059,178.91
2011-10-30,17372,124.94
2011-10-30,17018,515.1
2011-10-30,14546,476.0
2011-10-30,13278,542.73
2011-10-30,14159,518.55
2011-10-30,16949,310.48
2011-10-30,14582,114.11
2011-10-30,13566,289.53
2011-10-30,14179,168.1
2011-10-30,17609,331.21
2011-10-30,17255,185.95
2011-10-30,13137,576.37
2011-10-30,14487,196.68
2011-10-30,17609,29.97
2011-10-30,17725,278.67
2011-10-30,13524,196.32
2011-10-30,14077,132.72
2011-10-30,16115,225.94
2011-10-30,14040,141.05
2011-10-30,15865,291.28
2011-10-30,15251,246.85
2011-10-30,15251,178.44
